PassengerId,Survived,Pclass,Sex_num,Age_filled,Fare_capped,FamilySize,IsAlone,Age_z,Fare_z,FamilySize_z,Embarked_filled_C,Embarked_filled_NAN,Embarked_filled_Q,Embarked_filled_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Title_the Countess,Cabin_deck_A,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_T,Cabin_deck_U,AgeBin_0-10,AgeBin_11-20,AgeBin_21-30,AgeBin_31-40,AgeBin_41-50,AgeBin_51-60,AgeBin_60+
268,1,3,1,25.0,7.775,2,0,-0.33518693111100106,-0.7949053180353277,0.059159876663617626,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
269,1,1,0,58.0,65.6344,2,0,2.200857898491608,2.0316232164746784,0.059159876663617626,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
270,1,1,0,35.0,65.6344,1,1,0.4333115021019107,2.0316232164746784,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
271,0,1,1,28.0,31.0,1,1,-0.10463740114712752,0.33967480574740916,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
272,1,3,1,25.0,0.0,1,1,-0.33518693111100106,-1.1747270817559212,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
273,1,2,0,41.0,19.5,2,0,0.8944105620296577,-0.22211944284253596,0.059159876663617626,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
274,0,1,1,37.0,29.7,2,0,0.5870111887444931,0.2761676298198501,0.059159876663617626,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
275,1,3,0,28.0,7.75,1,1,-0.10463740114712752,-0.7961266098800885,-0.5609748304808925,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
276,1,1,0,63.0,65.6344,2,0,2.585107115098064,2.0316232164746784,0.059159876663617626,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
277,0,3,0,45.0,7.75,1,1,1.2018099353148226,-0.7961266098800885,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
278,0,2,1,28.0,0.0,1,1,-0.10463740114712752,-1.1747270817559212,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
279,0,3,1,7.0,29.125,6,0,-1.7184841108942424,0.24807791739035287,2.5396987052416584,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
280,1,3,0,35.0,20.25,3,0,0.4333115021019107,-0.18548068749971344,0.6792945838081278,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
281,0,3,1,65.0,7.75,1,1,2.738806801740646,-0.7961266098800885,-0.5609748304808925,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
282,0,3,1,28.0,7.8542,1,1,-0.10463740114712752,-0.7910362654711258,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
283,0,3,1,16.0,9.5,1,1,-1.0268355210026217,-0.710636180746836,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
284,1,3,1,19.0,8.05,1,1,-0.7962859910387481,-0.7814711077429595,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
285,0,1,1,28.0,26.0,1,1,-0.10463740114712752,0.0954164367952591,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
286,0,3,1,33.0,8.6625,1,1,0.27961181545932834,-0.7515494575463212,-0.5609748304808925,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
287,1,3,1,30.0,9.5,1,1,0.04906228549545483,-0.710636180746836,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
288,0,3,1,22.0,7.8958,1,1,-0.5657364610748746,-0.7890040358414437,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
289,1,2,1,42.0,13.0,1,1,0.9712604053509489,-0.539655322480331,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
290,1,3,0,22.0,7.75,1,1,-0.5657364610748746,-0.7961266098800885,-0.5609748304808925,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
291,1,1,0,26.0,65.6344,1,1,-0.2583370877897099,2.0316232164746784,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
292,1,1,0,19.0,65.6344,2,0,-0.7962859910387481,2.0316232164746784,0.059159876663617626,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
293,0,2,1,36.0,12.875,1,1,0.5101613454232019,-0.5457617817041348,-0.5609748304808925,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
294,0,3,0,24.0,8.85,1,1,-0.41203677443229225,-0.7423897687106156,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
295,0,3,1,24.0,7.8958,1,1,-0.41203677443229225,-0.7890040358414437,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
296,0,1,1,28.0,27.7208,1,1,-0.10463740114712752,0.1794803970538311,-0.5609748304808925,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
297,0,3,1,23.5,7.2292,1,1,-0.45046169609293785,-0.8215685615901446,-0.5609748304808925,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
298,0,1,0,2.0,65.6344,4,0,-2.1027333275006983,2.0316232164746784,1.299429290952638,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
299,1,1,1,28.0,30.5,1,1,-0.10463740114712752,0.3152489688521941,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
300,1,1,0,50.0,65.6344,2,0,1.5860591519212783,2.0316232164746784,0.059159876663617626,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
301,1,3,0,28.0,7.75,1,1,-0.10463740114712752,-0.7961266098800885,-0.5609748304808925,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
302,1,3,1,28.0,23.25,3,0,-0.10463740114712752,-0.03892566612842342,0.6792945838081278,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
303,0,3,1,19.0,0.0,1,1,-0.7962859910387481,-1.1747270817559212,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
304,1,2,0,28.0,12.35,1,1,-0.10463740114712752,-0.5714089104441106,-0.5609748304808925,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
305,0,3,1,28.0,8.05,1,1,-0.10463740114712752,-0.7814711077429595,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
306,1,1,1,0.92,65.6344,4,0,-2.1857311582876924,2.0316232164746784,1.299429290952638,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
307,1,1,0,28.0,65.6344,1,1,-0.10463740114712752,2.0316232164746784,-0.5609748304808925,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
308,1,1,0,17.0,65.6344,2,0,-0.9499856776813305,2.0316232164746784,0.059159876663617626,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
309,0,2,1,30.0,24.0,2,0,0.04906228549545483,-0.002286910785600916,0.059159876663617626,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
310,1,1,0,30.0,56.9292,1,1,0.04906228549545483,1.6063596257942268,-0.5609748304808925,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
311,1,1,0,24.0,65.6344,1,1,-0.41203677443229225,2.0316232164746784,-0.5609748304808925,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
312,1,1,0,18.0,65.6344,5,0,-0.8731358343600393,2.0316232164746784,1.9195639980971482,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
313,0,2,0,26.0,26.0,3,0,-0.2583370877897099,0.0954164367952591,0.6792945838081278,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
314,0,3,1,28.0,7.8958,1,1,-0.10463740114712752,-0.7890040358414437,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
315,0,2,1,43.0,26.25,3,0,1.0481102486722402,0.1076293552428666,0.6792945838081278,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
316,1,3,0,26.0,7.8542,1,1,-0.2583370877897099,-0.7910362654711258,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
317,1,2,0,24.0,26.0,2,0,-0.41203677443229225,0.0954164367952591,0.059159876663617626,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
318,0,2,1,54.0,14.0,1,1,1.893458525206443,-0.490803648689901,-0.5609748304808925,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
319,1,1,0,31.0,65.6344,3,0,0.12591212881674602,2.0316232164746784,0.6792945838081278,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
320,1,1,0,40.0,65.6344,3,0,0.8175607187083667,2.0316232164746784,0.6792945838081278,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
321,0,3,1,22.0,7.25,1,1,-0.5657364610748746,-0.8205524467753036,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
322,0,3,1,27.0,7.8958,1,1,-0.1814872444684187,-0.7890040358414437,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
323,1,2,0,30.0,12.35,1,1,0.04906228549545483,-0.5714089104441106,-0.5609748304808925,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
324,1,2,0,22.0,29.0,3,0,-0.5657364610748746,0.24197145816654914,0.6792945838081278,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
325,0,3,1,28.0,65.6344,11,0,-0.10463740114712752,2.0316232164746784,5.64037224096421,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
326,1,1,0,36.0,65.6344,1,1,0.5101613454232019,2.0316232164746784,-0.5609748304808925,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
327,0,3,1,61.0,6.2375,1,1,2.4314074284554814,-0.8700147664881139,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
328,1,2,0,36.0,13.0,1,1,0.5101613454232019,-0.539655322480331,-0.5609748304808925,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
329,1,3,0,31.0,20.525,3,0,0.12591212881674602,-0.17204647720734526,0.6792945838081278,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
330,1,1,0,16.0,57.9792,2,0,-1.0268355210026217,1.6576538832741783,0.059159876663617626,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
331,1,3,0,28.0,23.25,3,0,-0.10463740114712752,-0.03892566612842342,0.6792945838081278,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
332,0,1,1,45.5,28.5,1,1,1.2402348569754682,0.21754562127133412,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
333,0,1,1,38.0,65.6344,2,0,0.6638610320657843,2.0316232164746784,0.059159876663617626,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
334,0,3,1,16.0,18.0,3,0,-1.0268355210026217,-0.29539695352818096,0.6792945838081278,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
335,1,1,0,28.0,65.6344,2,0,-0.10463740114712752,2.0316232164746784,0.059159876663617626,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
336,0,3,1,28.0,7.8958,1,1,-0.10463740114712752,-0.7890040358414437,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
337,0,1,1,29.0,65.6344,2,0,-0.027787557825836348,2.0316232164746784,0.059159876663617626,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
338,1,1,0,41.0,65.6344,1,1,0.8944105620296577,2.0316232164746784,-0.5609748304808925,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
339,1,3,1,45.0,8.05,1,1,1.2018099353148226,-0.7814711077429595,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
340,0,1,1,45.0,35.5,1,1,1.2018099353148226,0.5595073378043441,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
341,1,2,1,2.0,26.0,3,0,-2.1027333275006983,0.0954164367952591,0.6792945838081278,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
342,1,1,0,24.0,65.6344,6,0,-0.41203677443229225,2.0316232164746784,2.5396987052416584,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
343,0,2,1,28.0,13.0,1,1,-0.10463740114712752,-0.539655322480331,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
344,0,2,1,25.0,13.0,1,1,-0.33518693111100106,-0.539655322480331,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
345,0,2,1,36.0,13.0,1,1,0.5101613454232019,-0.539655322480331,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
346,1,2,0,24.0,13.0,1,1,-0.41203677443229225,-0.539655322480331,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
347,1,2,0,40.0,13.0,1,1,0.8175607187083667,-0.539655322480331,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
348,1,3,0,28.0,16.1,2,0,-0.10463740114712752,-0.3882151337299979,0.059159876663617626,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
349,1,3,1,3.0,15.9,3,0,-2.025883484179407,-0.39798546848808397,0.6792945838081278,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
350,0,3,1,42.0,8.6625,1,1,0.9712604053509489,-0.7515494575463212,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
351,0,3,1,23.0,9.225,1,1,-0.48888661775358344,-0.7240703910392043,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
352,0,1,1,28.0,35.0,1,1,-0.10463740114712752,0.5350815009091292,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
353,0,3,1,15.0,7.2292,3,0,-1.1036853643239128,-0.8215685615901446,0.6792945838081278,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
354,0,3,1,25.0,17.8,2,0,-0.33518693111100106,-0.30516728828626694,0.059159876663617626,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
355,0,3,1,28.0,7.225,1,1,-0.10463740114712752,-0.8217737386200644,-0.5609748304808925,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
356,0,3,1,28.0,9.5,1,1,-0.10463740114712752,-0.710636180746836,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
357,1,1,0,22.0,55.0,2,0,-0.5657364610748746,1.5121149767177293,0.059159876663617626,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
358,0,2,0,38.0,13.0,1,1,0.6638610320657843,-0.539655322480331,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
359,1,3,0,28.0,7.8792,1,1,-0.10463740114712752,-0.789814973626365,-0.5609748304808925,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
360,1,3,0,28.0,7.8792,1,1,-0.10463740114712752,-0.789814973626365,-0.5609748304808925,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
361,0,3,1,40.0,27.9,6,0,0.8175607187083667,0.18823461699707605,2.5396987052416584,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
362,0,2,1,29.0,27.7208,2,0,-0.027787557825836348,0.1794803970538311,0.059159876663617626,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
363,0,3,0,45.0,14.4542,2,0,1.2018099353148226,-0.46861521845428766,0.059159876663617626,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
364,0,3,1,35.0,7.05,1,1,0.4333115021019107,-0.8303227815333896,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
365,0,3,1,28.0,15.5,2,0,-0.10463740114712752,-0.417526138004256,0.059159876663617626,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
366,0,3,1,30.0,7.25,1,1,0.04906228549545483,-0.8205524467753036,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
367,1,1,0,60.0,65.6344,2,0,2.3545575851341902,2.0316232164746784,0.059159876663617626,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
368,1,3,0,28.0,7.2292,1,1,-0.10463740114712752,-0.8215685615901446,-0.5609748304808925,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
369,1,3,0,28.0,7.75,1,1,-0.10463740114712752,-0.7961266098800885,-0.5609748304808925,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
370,1,1,0,24.0,65.6344,1,1,-0.41203677443229225,2.0316232164746784,-0.5609748304808925,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
371,1,1,1,25.0,55.4417,2,0,-0.33518693111100106,1.533692761030962,0.059159876663617626,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
372,0,3,1,18.0,6.4958,2,0,-0.8731358343600393,-0.8573963791480459,0.059159876663617626,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
373,0,3,1,19.0,8.05,1,1,-0.7962859910387481,-0.7814711077429595,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
374,0,1,1,22.0,65.6344,1,1,-0.5657364610748746,2.0316232164746784,-0.5609748304808925,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
375,0,3,0,3.0,21.075,5,0,-2.025883484179407,-0.14517805662260871,1.9195639980971482,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
376,1,1,0,28.0,65.6344,2,0,-0.10463740114712752,2.0316232164746784,0.059159876663617626,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
377,1,3,0,22.0,7.25,1,1,-0.5657364610748746,-0.8205524467753036,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
378,0,1,1,27.0,65.6344,3,0,-0.1814872444684187,2.0316232164746784,0.6792945838081278,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
379,0,3,1,20.0,4.0125,1,1,-0.719436147717457,-0.9787097406718207,-0.5609748304808925,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
380,0,3,1,19.0,7.775,1,1,-0.7962859910387481,-0.7949053180353277,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
381,1,1,0,42.0,65.6344,1,1,0.9712604053509489,2.0316232164746784,-0.5609748304808925,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
382,1,3,0,1.0,15.7417,3,0,-2.1795831708219895,-0.4057186884491091,0.6792945838081278,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
383,0,3,1,32.0,7.925,1,1,0.20276197213803718,-0.7875775669667633,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
384,1,1,0,35.0,52.0,2,0,0.4333115021019107,1.3655599553464393,0.059159876663617626,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
385,0,3,1,28.0,7.8958,1,1,-0.10463740114712752,-0.7890040358414437,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
386,0,2,1,18.0,65.6344,1,1,-0.8731358343600393,2.0316232164746784,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
387,0,3,1,1.0,46.9,8,0,-2.1795831708219895,1.1164164190152461,3.779968119530679,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
388,1,2,0,36.0,13.0,1,1,0.5101613454232019,-0.539655322480331,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
389,0,3,1,28.0,7.7292,1,1,-0.10463740114712752,-0.7971427246949295,-0.5609748304808925,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
390,1,2,0,17.0,12.0,1,1,-0.9499856776813305,-0.588506996270761,-0.5609748304808925,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
391,1,1,1,36.0,65.6344,4,0,0.5101613454232019,2.0316232164746784,1.299429290952638,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
392,1,3,1,21.0,7.7958,1,1,-0.6425863043961658,-0.7938892032204868,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
393,0,3,1,28.0,7.925,3,0,-0.10463740114712752,-0.7875775669667633,0.6792945838081278,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
394,1,1,0,23.0,65.6344,2,0,-0.48888661775358344,2.0316232164746784,0.059159876663617626,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
395,1,3,0,24.0,16.7,3,0,-0.41203677443229225,-0.35890412945574,0.6792945838081278,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
396,0,3,1,22.0,7.7958,1,1,-0.5657364610748746,-0.7938892032204868,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
397,0,3,0,31.0,7.8542,1,1,0.12591212881674602,-0.7910362654711258,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
398,0,2,1,46.0,26.0,1,1,1.2786597786361138,0.0954164367952591,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
399,0,2,1,23.0,10.5,1,1,-0.48888661775358344,-0.661784506956406,-0.5609748304808925,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
400,1,2,0,28.0,12.65,1,1,-0.10463740114712752,-0.5567534083069815,-0.5609748304808925,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
401,1,3,1,39.0,7.925,1,1,0.7407108753870755,-0.7875775669667633,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
402,0,3,1,26.0,8.05,1,1,-0.2583370877897099,-0.7814711077429595,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
